Unnamed: 0,Job Title,Rating,Company Name,Location,Headquarters,Founded,Type of ownership,Industry,Sector,Revenue,competitor_count,company_age,job_state,min_salary,max_salary,python_yn,r_yn,sql_yn,aws_yn,azure_yn,spark_yn,hadoop_yn,excel_yn,tableau_yn,sas_yn,docker_yn,kubernetes_yn,security_clearance,phd_yn,masters_yn,bachelors_yn,size_num
0,69,3.8,294,3,72,1973,3,23,12,13,0,51,25,53,91,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,501.0
1,106,3.4,320,99,12,1984,8,21,4,9,0,40,18,63,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0
2,69,4.8,164,42,43,2010,3,41,21,8,0,14,7,80,90,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,501.0
3,69,3.8,217,154,150,1965,5,10,11,2,3,59,36,56,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1001.0
4,69,2.9,13,122,118,1998,3,12,21,5,3,26,26,86,143,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,51.0
5,69,3.4,90,50,47,2000,4,38,13,0,3,24,33,71,119,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,201.0
6,69,4.1,77,18,12,2008,3,56,2,5,0,16,18,54,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,501.0
7,69,3.8,174,164,169,2005,3,5,21,10,0,19,2,86,142,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,201.0
8,165,3.3,248,157,153,2014,6,21,4,2,0,10,26,38,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000.0
9,69,4.6,4,122,118,2009,3,28,5,8,2,15,26,120,160,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.0
10,69,3.5,333,164,159,2011,3,37,14,0,0,13,2,126,201,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.0
11,69,4.1,179,35,78,1968,4,40,21,0,0,56,35,64,106,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5001.0
12,252,3.2,330,142,17,1962,4,8,14,7,3,62,33,106,172,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,10000.0
13,40,4.1,334,173,169,2012,3,12,21,5,0,12,36,46,85,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,201.0
14,69,3.7,290,30,125,1781,4,58,20,7,3,243,17,83,144,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,10000.0
15,56,3.6,30,123,119,1995,10,36,8,5,0,29,24,102,190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1001.0
16,180,3.9,45,30,28,2011,4,58,20,1,3,13,17,67,137,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,51.0
17,36,4.3,340,118,112,2011,3,11,5,5,0,13,2,118,189,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,201.0
18,75,4.2,208,163,159,2010,3,11,5,5,0,14,2,110,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,51.0
19,69,4.0,229,53,52,1915,7,27,6,2,0,109,3,64,111,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,501.0
20,69,3.2,231,173,169,2012,3,28,5,5,3,12,36,81,130,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,201.0
21,198,3.9,147,50,112,2013,3,26,6,5,0,11,33,73,119,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,201.0
22,76,3.8,314,40,117,1995,3,32,16,5,0,29,11,86,139,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,501.0
23,69,4.3,252,104,131,1935,7,32,16,6,0,89,14,63,105,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,51.0
25,69,4.0,206,78,105,2012,3,11,5,8,3,12,35,109,177,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,501.0
26,90,4.0,226,30,118,1849,4,58,20,7,0,175,17,63,110,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10000.0
27,69,3.5,124,80,160,1952,3,56,2,8,0,72,28,75,124,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1001.0
28,6,3.7,304,199,196,1852,4,27,6,11,0,172,17,34,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5001.0
29,29,4.0,226,73,118,1849,4,58,20,7,0,175,4,63,105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,10000.0
30,69,4.8,164,42,43,2010,3,41,21,8,0,14,7,80,90,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,501.0
31,69,3.8,217,154,150,1965,5,10,11,2,3,59,36,56,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1001.0
32,69,3.6,20,55,54,1997,3,38,13,2,0,27,19,72,120,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1001.0
33,80,3.8,205,30,13,1996,4,58,20,7,0,28,17,86,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0
34,69,3.8,161,182,177,1996,4,49,15,9,0,28,2,93,149,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,5001.0
35,69,4.7,203,86,84,1974,3,58,20,5,3,50,17,85,140,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,201.0
36,263,4.2,75,164,41,2008,3,24,5,5,0,16,2,77,135,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,201.0
37,69,3.5,111,151,145,1969,3,3,5,0,1,55,2,82,132,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1001.0
38,69,4.7,287,197,195,2010,3,23,12,8,0,14,17,83,137,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,201.0
39,195,3.5,262,69,73,1870,4,58,20,0,0,154,2,115,180,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5001.0
40,51,3.5,168,101,95,1985,3,27,6,8,0,39,26,74,138,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,201.0
41,40,4.2,263,163,159,2008,3,24,5,13,3,16,2,64,112,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,201.0
43,51,3.6,225,108,99,0,3,0,0,3,0,0,17,68,129,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0
44,72,4.2,208,163,159,2010,3,11,5,5,0,14,2,110,175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,51.0
45,175,3.4,106,6,172,2015,4,7,7,9,3,9,24,52,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5001.0
46,195,4.3,110,40,41,1993,4,38,13,9,3,31,11,110,150,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1001.0
48,69,5.0,32,190,3,0,3,11,5,5,0,0,5,150,160,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,501.0
49,119,3.7,328,21,67,1958,4,24,5,7,3,66,36,158,211,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,10000.0
50,6,3.1,158,102,126,1986,3,11,5,9,0,38,3,20,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5001.0
51,230,4.7,65,19,37,1999,3,23,12,8,3,25,27,56,117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,501.0
52,32,3.7,62,137,51,1925,4,25,7,7,3,99,11,63,99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10000.0
54,69,3.8,336,62,63,1984,10,12,21,5,0,40,7,68,114,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,501.0
55,86,3.3,171,26,23,1912,3,27,6,7,3,112,17,86,143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10000.0
56,65,4.6,307,84,82,2002,3,23,12,8,0,22,0,41,95,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1001.0
57,69,3.7,285,11,197,1863,4,26,6,7,3,161,26,86,144,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,10000.0
58,69,3.7,204,162,61,1939,4,23,12,7,0,85,2,80,139,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,10000.0
59,69,3.5,262,3,73,1870,4,58,20,0,0,154,25,56,95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5001.0
60,69,4.1,202,163,166,2012,3,11,5,5,3,12,2,120,189,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,501.0
61,69,4.7,1,159,155,2016,3,24,5,5,2,8,21,111,176,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,51.0
62,69,4.1,77,18,12,2008,3,56,2,5,0,16,18,54,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,501.0
63,69,3.4,90,50,47,2000,4,38,13,0,3,24,33,71,119,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,201.0
65,195,4.4,301,41,42,1885,10,33,9,5,0,139,27,82,132,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,201.0
66,69,4.3,318,122,118,2011,3,5,21,6,0,13,26,84,146,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,201.0
67,218,3.8,40,133,129,2006,4,16,2,13,0,18,2,107,172,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,501.0
68,84,3.8,218,154,150,1965,5,10,11,2,3,59,36,49,85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1001.0
70,69,3.8,93,47,46,1948,4,43,14,11,3,76,29,61,109,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10000.0
72,69,2.8,39,66,68,2006,3,58,20,1,0,18,17,88,148,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,51.0
73,69,4.7,214,14,8,2003,3,3,5,10,0,21,8,60,99,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,51.0
75,77,3.1,51,26,23,1999,4,12,21,8,4,25,17,41,72,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,201.0
76,69,3.2,207,139,35,0,3,44,21,12,0,0,29,96,161,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1.0
77,159,4.0,146,188,129,1939,4,3,5,5,0,85,36,65,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10000.0
78,2,4.4,276,85,139,2015,3,11,5,5,0,9,12,52,81,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
79,96,3.6,138,94,89,1927,4,55,21,7,0,97,11,139,220,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,10000.0
80,175,2.7,104,109,158,1978,10,40,21,13,0,46,21,50,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,501.0
81,83,3.9,298,37,148,2010,3,24,5,8,3,14,35,85,139,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,501.0
82,69,3.1,61,141,98,1860,3,35,9,0,3,164,29,74,122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1001.0
83,161,4.0,146,188,129,1939,4,3,5,5,0,85,36,99,157,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,10000.0
84,38,4.3,340,118,112,2011,3,11,5,5,0,13,2,79,222,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,201.0
85,165,1.9,128,30,28,2000,3,58,20,6,0,24,17,57,118,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,51.0
86,69,3.3,224,35,78,2017,3,23,12,0,0,7,35,83,137,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1001.0
87,69,4.4,219,164,15,1995,3,24,5,2,3,29,2,86,141,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0
88,69,3.9,209,163,159,2016,3,21,4,1,0,8,2,94,154,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,51.0
89,112,4.7,342,76,77,1997,3,12,21,10,0,27,29,37,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,201.0
90,69,4.5,160,96,90,1942,7,23,12,0,3,82,18,100,160,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5001.0
91,40,4.3,234,40,41,2008,3,3,5,6,3,16,11,55,100,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,51.0
92,51,4.0,114,10,7,2002,3,5,21,13,0,22,35,60,114,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,201.0
93,40,4.4,135,184,179,1948,3,55,21,8,0,76,36,39,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,501.0
94,252,3.2,330,142,17,1962,4,8,14,7,3,62,33,106,172,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,10000.0
95,69,3.8,174,164,169,2005,3,5,21,10,0,19,2,86,142,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,201.0
96,69,4.2,339,113,107,2008,3,11,5,8,0,16,7,64,107,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,501.0
97,60,4.5,197,84,37,1996,3,24,5,10,0,28,0,31,65,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,51.0
99,98,3.5,341,121,116,1999,3,11,5,5,0,25,15,34,62,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,51.0
101,246,3.5,201,163,159,1990,4,58,20,8,3,34,2,117,231,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,201.0
102,110,3.9,311,14,41,1968,4,15,2,0,0,56,8,64,106,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,5001.0
104,61,4.7,151,95,183,2003,3,24,5,6,0,21,18,79,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.0
105,42,4.2,265,135,8,1988,3,24,5,8,0,36,18,52,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1001.0
106,175,3.4,133,181,60,1996,10,24,5,7,3,28,18,55,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0
107,69,3.2,177,111,14,1958,7,14,3,0,3,66,35,72,123,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,5001.0
108,69,3.9,298,61,148,2010,3,24,5,8,3,14,35,74,124,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,501.0
109,40,3.1,99,116,23,2001,3,27,6,9,3,23,37,40,73,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1001.0
110,119,4.1,244,175,173,2007,3,24,5,5,0,17,18,102,164,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.0
112,69,3.8,3,122,118,2012,3,40,21,5,0,12,26,89,153,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,51.0
113,69,4.7,240,183,178,1992,3,41,21,5,3,32,26,61,110,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,501.0
116,87,4.3,313,83,118,2015,10,9,24,5,3,9,33,65,110,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1001.0
117,195,4.2,131,190,186,1935,3,5,21,5,3,89,5,200,275,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1001.0
118,51,3.9,57,36,151,1997,3,24,5,8,3,27,22,68,123,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1001.0
119,195,3.3,18,177,54,1994,4,50,7,11,0,30,19,80,129,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,10000.0
120,102,4.7,67,110,140,2012,3,3,5,5,3,12,24,41,72,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,201.0
122,191,4.3,156,140,136,2010,3,11,5,10,0,14,1,39,71,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,201.0
123,165,2.9,47,129,126,1977,6,21,4,5,3,47,23,38,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1001.0
124,69,4.5,98,163,159,2006,3,3,5,8,3,18,2,121,193,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,201.0
125,51,3.4,261,105,101,2019,3,28,5,5,2,5,24,54,102,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,201.0
126,69,3.7,290,30,125,1781,4,58,20,7,3,243,17,83,144,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,10000.0
127,69,4.6,4,122,118,2009,3,28,5,8,2,15,26,120,160,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.0
128,69,3.2,126,163,159,2015,3,11,5,5,0,9,2,102,163,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,51.0
129,51,4.0,31,163,163,1982,4,3,5,9,0,42,2,76,140,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,5001.0
130,0,4.6,36,15,9,1937,3,13,18,13,0,87,12,60,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.0
131,69,2.8,102,158,154,2000,3,21,4,5,0,24,18,82,133,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201.0
132,51,4.7,210,117,110,1996,3,5,21,10,2,28,20,65,125,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,51.0
136,81,3.0,167,103,97,1997,7,21,4,5,3,27,2,91,148,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1001.0
137,193,3.2,243,36,65,2000,3,12,21,0,3,24,22,95,173,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1001.0
138,69,4.4,238,30,28,1999,3,11,5,5,0,25,17,77,124,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,201.0
139,69,3.5,302,41,42,1878,4,47,8,2,0,146,27,80,135,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1001.0
140,51,4.0,321,190,186,2015,3,28,5,5,0,9,5,85,159,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,51.0
141,51,4.3,110,40,41,1993,4,38,13,9,3,31,11,80,105,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1001.0
142,40,2.3,286,18,12,1986,3,40,21,8,0,38,18,43,81,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,501.0
143,156,4.0,16,1,50,2000,2,34,21,10,0,24,0,29,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51.0
145,69,3.6,9,170,167,1966,3,25,7,8,0,58,16,82,133,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1001.0
146,48,3.8,127,90,87,2017,3,44,21,5,0,7,21,26,55,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,501.0
147,210,3.7,328,13,67,1958,4,24,5,7,3,66,35,61,118,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,10000.0
148,69,4.4,182,40,41,2008,3,5,21,13,0,16,11,60,102,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,201.0
150,195,4.0,206,78,105,2012,3,11,5,8,3,12,35,112,182,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,501.0
152,69,3.2,123,64,66,1958,3,59,2,8,3,66,33,64,106,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1001.0
153,16,2.9,227,187,188,1971,3,7,7,0,2,53,2,51,112,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1001.0
154,179,3.8,41,125,163,1997,4,58,20,2,3,27,2,113,223,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1001.0
156,123,4.3,278,16,10,2007,3,23,12,5,0,17,3,72,129,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1.0
157,89,3.4,216,122,94,1943,3,5,21,8,3,81,26,71,123,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1001.0
158,69,4.1,179,35,78,1968,4,40,21,0,0,56,35,64,106,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5001.0
159,36,4.3,340,118,112,2011,3,11,5,5,0,13,2,118,189,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,201.0
161,51,5.0,142,185,148,2017,3,24,5,5,0,7,7,120,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.0
162,51,4.3,234,40,41,2008,3,3,5,6,3,16,11,80,120,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,51.0
164,241,3.7,113,53,52,2011,3,52,17,5,0,13,3,80,130,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,201.0
166,54,4.2,299,155,156,0,7,39,10,5,0,0,34,59,115,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,10000.0
167,41,4.3,184,163,159,2013,3,38,13,5,3,11,2,71,136,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,51.0
168,215,2.6,271,141,137,1984,1,2,24,5,0,40,29,81,167,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,501.0
169,74,3.8,217,154,150,1965,5,10,11,2,3,59,36,49,85,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1001.0
170,51,3.9,6,190,169,2000,3,24,5,9,3,24,5,60,114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10000.0
171,37,4.3,340,40,112,2011,3,11,5,5,0,13,11,71,204,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,201.0
172,119,3.8,221,41,42,1987,3,12,21,8,3,37,27,75,125,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,201.0
174,137,3.8,44,38,39,1945,7,27,6,11,0,79,32,77,136,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,5001.0
175,202,3.8,217,154,150,1965,5,10,11,2,3,59,36,74,123,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1001.0
177,191,4.8,164,42,43,2010,3,41,21,8,0,14,7,44,78,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,501.0
178,225,4.4,162,85,83,2008,3,5,21,5,0,16,12,65,148,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,51.0
179,51,3.9,79,30,28,2005,3,28,5,5,0,19,17,59,110,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,51.0
180,21,3.4,72,59,58,1846,4,7,7,9,0,178,24,85,134,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1001.0
181,119,3.6,180,26,175,1851,3,27,6,7,0,173,17,124,204,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,5001.0
182,242,3.9,132,176,174,1976,10,58,20,7,0,48,2,131,207,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,10000.0
183,195,3.8,161,49,177,1996,4,49,15,9,0,28,2,110,174,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,5001.0
185,140,3.7,290,26,125,1781,4,58,20,7,3,243,17,52,101,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,10000.0
187,70,3.8,169,68,70,1981,3,27,6,2,0,43,18,81,133,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,501.0
188,251,3.5,332,164,160,1970,4,3,5,7,2,54,2,132,211,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,10000.0
190,198,3.9,147,50,112,2013,3,26,6,5,0,11,33,73,119,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,201.0
191,75,4.2,208,163,159,2010,3,11,5,5,0,14,2,110,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,51.0
192,55,4.2,299,155,156,0,7,39,10,5,0,0,34,74,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10000.0
193,221,3.5,284,108,104,2010,3,58,20,0,3,14,17,100,190,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1001.0
194,191,2.9,200,78,78,1993,7,2,24,10,3,31,35,43,80,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,201.0
197,133,3.6,308,193,144,2017,7,21,4,5,0,7,29,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5001.0
198,172,2.7,277,106,102,1951,5,29,2,13,0,73,37,91,149,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,51.0
199,184,4.4,251,30,28,2013,4,58,20,8,0,11,17,42,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201.0
200,195,4.0,31,163,163,1982,4,3,5,9,0,42,2,116,185,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,5001.0
201,3,4.3,212,52,54,1967,3,12,21,5,0,57,19,59,116,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,201.0
202,51,4.2,152,196,194,2006,4,12,21,10,2,18,7,48,95,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,51.0
203,91,3.6,327,166,163,2006,10,8,14,8,0,18,2,31,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,51.0
204,245,3.7,290,162,125,1781,4,58,20,7,3,243,2,105,198,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,10000.0
205,191,2.8,100,74,76,2014,3,24,5,5,0,10,24,55,100,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,201.0
206,147,3.7,290,26,125,1781,4,58,20,7,3,243,17,98,182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,10000.0
207,195,3.3,230,198,23,1982,3,27,6,6,2,42,24,73,124,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1001.0
208,144,3.7,52,163,71,2017,3,24,5,12,0,7,2,200,250,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,51.0
209,121,3.6,38,98,91,1935,7,21,4,8,0,89,6,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1001.0
210,248,3.7,290,26,125,1781,4,58,20,7,3,243,17,117,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0
211,243,3.4,24,122,75,1948,4,27,6,0,0,76,26,111,183,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1001.0
212,101,4.1,26,179,176,1961,3,10,11,0,0,63,21,44,78,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,501.0
213,126,2.6,271,141,137,1984,1,2,24,5,0,40,29,81,159,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,501.0
215,262,3.2,222,140,190,2008,4,31,2,2,3,16,1,83,166,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1001.0
