Unnamed: 0,Job Title,Rating,Company Name,Location,Headquarters,Founded,Type of ownership,Industry,Sector,Revenue,competitor_count,company_age,job_state,min_salary,max_salary,python_yn,r_yn,sql_yn,aws_yn,azure_yn,spark_yn,hadoop_yn,excel_yn,tableau_yn,sas_yn,docker_yn,kubernetes_yn,security_clearance,phd_yn,masters_yn,bachelors_yn,size_num
707,234,3.9,130,30,25,1830,4,58,20,7,3,194,17,58,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,10000.0
708,193,4.4,112,119,159,2006,4,28,5,8,3,18,32,72,133,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1001.0
709,157,2.6,271,141,137,1984,1,2,24,5,0,40,29,56,91,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,501.0
711,168,3.6,247,19,7,1967,7,14,3,13,0,57,27,61,126,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,501.0
712,67,3.2,207,7,35,0,3,44,21,12,0,0,29,95,160,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
714,44,4.2,299,160,156,0,7,39,10,5,0,0,34,53,91,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10000.0
715,100,3.6,180,26,175,1851,3,27,6,7,0,173,17,101,158,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,5001.0
718,257,3.1,153,100,93,1977,3,7,7,2,3,47,34,33,61,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1001.0
719,53,3.8,267,22,19,2014,10,6,23,5,0,10,0,44,86,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,501.0
721,35,3.8,25,72,74,1870,4,56,2,0,3,154,37,43,77,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1001.0
722,211,4.0,226,122,118,1849,4,58,20,7,0,175,26,125,210,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10000.0
723,132,3.8,121,122,118,2002,3,52,17,9,3,22,26,44,86,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1001.0
725,191,4.0,206,78,105,2012,3,11,5,8,3,12,35,69,119,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,501.0
726,191,1.9,190,122,118,2010,3,8,14,8,3,14,26,65,110,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,201.0
727,193,4.0,206,152,105,2012,3,11,5,8,3,12,35,67,127,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,501.0
728,193,4.3,134,57,48,1990,3,3,5,0,3,34,22,78,147,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,5001.0
730,62,3.6,180,26,175,1851,3,27,6,7,0,173,17,66,117,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,5001.0
731,63,3.3,171,85,23,1912,3,27,6,7,3,112,12,37,66,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,10000.0
732,85,3.8,205,30,13,1996,4,58,20,7,0,28,17,86,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0
733,69,4.3,318,122,118,2011,3,5,21,6,0,13,26,84,146,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,201.0
734,153,3.2,207,138,35,0,3,44,21,12,0,0,29,50,98,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.0
735,12,4.7,236,43,184,1972,3,34,21,6,0,52,2,38,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,51.0
736,232,3.4,306,34,69,1981,4,21,4,5,0,43,1,90,110,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,501.0
737,203,3.8,205,30,13,1996,4,58,20,7,0,28,17,92,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0
738,192,4.5,98,163,159,2006,3,3,5,8,3,18,2,90,153,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,201.0
740,20,3.1,260,26,103,1856,3,56,2,7,0,168,17,43,82,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,10000.0
741,183,3.7,191,30,0,0,0,0,0,4,0,0,17,100,135,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,501.0
742,209,3.9,176,131,128,2012,3,3,5,5,0,12,7,93,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,201.0
743,51,4.4,33,35,186,2004,3,24,5,5,0,20,35,61,109,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,51.0
744,51,3.4,157,172,36,2002,3,24,5,13,0,22,1,42,79,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,501.0
745,119,3.9,335,28,27,2009,3,15,2,13,0,15,2,139,221,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,51.0
746,261,4.7,326,44,44,2002,3,31,2,5,0,22,21,40,101,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1001.0
747,22,3.3,224,35,78,2017,3,23,12,0,0,7,35,84,153,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1001.0
748,174,3.9,107,40,86,1995,3,11,5,8,0,29,11,52,81,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,501.0
749,129,3.4,216,26,94,1943,3,5,21,8,3,81,17,81,134,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1001.0
750,193,4.7,232,17,11,2010,3,41,21,6,0,14,33,97,180,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,51.0
751,255,2.7,12,158,154,1961,3,58,20,10,0,63,18,49,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.0
752,59,3.8,56,23,20,1925,3,27,6,9,3,99,11,44,73,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1001.0
753,237,3.4,105,40,41,2005,4,51,16,9,3,19,11,75,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1001.0
754,188,3.8,14,30,28,2008,4,58,20,13,0,16,17,84,157,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,501.0
755,127,3.9,291,163,159,2007,3,28,5,6,2,17,2,40,87,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,201.0
756,182,3.1,246,132,193,1875,3,7,7,7,0,149,14,68,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5001.0
757,227,4.1,187,69,192,1981,4,3,5,0,3,43,2,72,142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5001.0
758,51,3.7,183,180,191,0,4,23,12,9,0,0,35,74,137,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,5001.0
759,51,2.8,148,162,158,1972,3,27,6,2,3,52,2,57,109,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,501.0
761,115,4.0,137,163,108,2007,3,28,5,5,2,17,2,121,203,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1001.0
763,152,3.5,111,151,145,1969,3,3,5,0,1,55,2,52,85,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1001.0
766,235,3.4,27,194,118,1978,4,27,6,11,3,46,27,81,140,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,10000.0
767,238,3.7,117,54,53,0,10,27,6,8,0,0,9,83,148,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,201.0
768,15,3.0,116,2,2,1994,4,58,20,5,3,30,2,59,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,501.0
769,200,3.8,217,154,150,1965,5,10,11,2,3,59,36,60,101,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1001.0
773,1,4.6,140,33,33,1992,3,31,2,8,0,32,9,31,55,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,501.0
776,11,4.4,8,30,28,2003,4,58,20,5,0,21,17,102,178,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,201.0
777,97,4.0,226,30,118,1849,4,58,20,7,0,175,17,136,208,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10000.0
778,224,3.7,165,30,162,0,3,0,0,5,0,0,17,110,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,501.0
779,46,3.0,17,139,135,1983,3,27,6,11,3,41,29,48,85,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,5001.0
780,206,3.0,116,2,2,1994,4,58,20,5,3,30,2,71,129,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,501.0
781,118,4.7,279,163,97,2006,3,44,21,1,0,18,2,66,123,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,51.0
782,67,4.2,139,163,159,2011,3,21,4,5,0,13,2,171,272,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,501.0
783,199,3.8,217,173,150,1965,5,10,11,2,3,59,36,92,146,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1001.0
784,51,3.5,253,40,41,1995,3,5,21,13,0,29,11,65,126,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,201.0
785,95,3.3,171,40,23,1912,3,27,6,7,3,112,11,150,239,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,10000.0
786,134,3.2,63,129,57,1996,7,21,4,7,2,28,23,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0
787,212,2.7,118,119,132,2000,4,16,2,9,0,24,32,10,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,5001.0
788,213,3.3,95,89,118,1973,3,59,2,0,0,51,24,118,228,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1001.0
789,105,3.7,22,17,11,0,1,2,24,5,0,0,33,82,129,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,501.0
790,162,3.9,274,161,157,1947,7,40,21,2,3,77,33,52,91,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1001.0
791,223,3.1,246,195,193,1875,3,7,7,7,0,149,22,47,101,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5001.0
794,260,3.7,241,84,185,1922,4,23,12,7,0,102,0,49,76,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,10000.0
795,214,4.3,239,57,147,1958,7,40,21,2,3,66,22,43,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1001.0
797,69,3.8,93,47,46,1948,4,43,14,11,3,76,29,61,109,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10000.0
799,142,3.9,28,70,29,1913,4,58,20,7,3,111,18,113,182,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,10000.0
802,93,3.6,289,63,64,1989,3,12,21,5,0,35,24,124,199,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1001.0
803,51,3.7,60,156,152,1899,7,21,4,0,0,125,35,58,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10000.0
804,231,2.1,319,24,21,2003,8,58,20,8,2,21,29,52,93,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1001.0
806,193,3.9,122,163,159,2008,4,3,5,6,0,16,2,97,181,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,51.0
807,193,3.9,291,163,159,2007,3,28,5,6,2,17,2,100,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,201.0
808,236,3.2,101,122,118,2008,3,28,5,5,0,16,26,58,108,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,201.0
809,167,4.6,189,30,28,1991,10,40,21,12,3,33,17,81,161,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,51.0
810,13,3.8,121,122,118,2002,3,52,17,9,3,22,26,53,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1001.0
811,45,2.2,249,163,159,2002,3,57,14,5,0,22,2,61,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,501.0
812,220,3.1,246,195,193,1875,3,7,7,7,0,149,22,65,96,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5001.0
815,166,4.6,189,30,28,1991,10,40,21,12,3,33,17,115,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.0
816,170,2.6,271,141,137,1984,1,2,24,5,0,40,29,71,144,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,501.0
817,104,3.4,92,173,169,1979,7,42,10,10,0,45,36,32,57,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,501.0
818,207,3.3,159,71,12,1889,3,21,4,2,3,135,18,79,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1001.0
819,146,3.7,165,30,162,0,3,0,0,5,0,0,17,120,145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,501.0
820,236,3.7,81,139,134,1994,3,21,4,2,0,30,29,50,89,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,201.0
821,205,3.5,332,115,160,1970,4,3,5,7,2,54,2,68,129,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,10000.0
822,158,2.7,12,158,154,1961,3,58,20,10,0,63,18,48,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,201.0
823,31,3.8,119,191,187,2008,3,58,20,6,0,16,17,27,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,51.0
824,229,3.7,241,31,185,1922,4,23,12,7,0,102,18,74,124,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,10000.0
825,128,3.8,14,30,28,2008,4,58,20,13,0,16,17,68,125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,501.0
826,5,3.3,171,26,23,1912,3,27,6,7,3,112,17,39,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10000.0
827,240,2.7,48,103,97,2011,3,11,5,5,0,13,2,71,135,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1.0
828,218,3.8,40,133,129,2006,4,16,2,13,0,18,2,107,172,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,501.0
829,84,3.8,218,154,150,1965,5,10,11,2,3,59,36,49,85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1001.0
830,34,3.0,155,77,16,1981,4,24,5,7,3,43,4,54,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10000.0
831,178,3.9,28,70,29,1913,4,58,20,7,3,111,18,61,123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10000.0
832,40,3.6,7,122,118,1980,3,21,4,6,2,44,26,47,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0
836,51,3.5,15,130,127,2013,3,21,4,5,0,11,2,65,124,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,501.0
837,69,3.6,289,63,64,1989,3,12,21,5,0,35,24,87,141,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1001.0
838,69,4.2,115,122,118,2012,3,9,24,5,3,12,26,56,95,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,51.0
839,69,3.5,71,109,123,0,9,30,24,12,0,0,21,71,121,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1.0
840,123,4.0,194,61,96,1954,4,23,12,8,2,70,35,62,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,501.0
841,69,3.7,50,175,148,2006,3,24,5,10,0,18,18,64,108,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,201.0
845,195,4.4,108,133,129,2012,3,28,5,5,0,12,2,89,144,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0
848,219,3.5,284,108,104,2010,3,58,20,0,3,14,17,109,200,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1001.0
851,131,3.6,259,79,79,1986,3,18,19,8,0,38,2,35,62,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1001.0
852,125,3.7,64,97,41,1973,4,46,2,2,0,51,13,61,113,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,501.0
853,51,3.4,310,83,85,2002,3,24,5,0,3,22,33,55,105,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,501.0
854,135,4.0,297,29,6,1977,6,21,4,13,0,47,33,18,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1001.0
855,142,3.7,204,164,61,1939,4,23,12,7,0,85,2,135,211,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10000.0
856,160,2.4,292,82,62,0,3,17,7,8,0,0,11,39,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,501.0
857,51,3.5,255,140,30,1997,3,58,20,5,3,27,1,57,80,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,501.0
858,14,3.9,28,70,29,1913,4,58,20,7,3,111,18,63,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0
859,79,3.2,177,20,14,1958,7,14,3,0,3,66,17,50,89,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,5001.0
860,195,4.4,301,41,42,1885,10,33,9,5,0,139,27,82,132,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,201.0
861,83,3.9,298,37,148,2010,3,24,5,8,3,14,35,85,139,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,501.0
863,69,3.4,82,190,81,1997,3,5,21,6,0,27,5,72,121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51.0
864,185,2.1,69,46,45,0,4,58,20,10,0,0,2,74,149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,201.0
866,10,3.7,290,30,125,1781,4,58,20,7,3,243,17,113,196,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,10000.0
867,69,3.4,245,122,124,2011,3,21,4,5,2,13,26,69,121,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,201.0
868,69,4.0,280,122,118,2007,3,6,23,5,2,17,26,71,124,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,501.0
869,195,4.4,182,40,41,2008,3,5,21,13,0,16,11,97,160,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,201.0
870,216,2.6,271,141,137,1984,1,2,24,5,0,40,29,81,167,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,501.0
871,142,3.2,300,163,159,2006,10,11,5,5,3,18,2,150,238,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,501.0
875,30,3.7,322,186,182,1966,6,21,4,8,0,58,3,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,501.0
877,43,4.2,299,160,156,0,7,39,10,5,0,0,34,35,65,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,10000.0
878,69,3.5,88,122,118,2005,4,12,21,5,0,19,26,77,132,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,201.0
879,69,4.3,272,140,24,1969,3,24,5,13,0,55,1,51,88,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,201.0
880,69,2.6,331,87,85,1997,3,2,24,5,0,27,2,101,141,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,10000.0
881,52,4.2,75,36,41,2008,3,24,5,5,0,16,22,59,112,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,201.0
883,51,3.1,196,5,170,1997,4,54,8,7,3,27,2,79,147,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1001.0
884,71,3.8,270,163,130,2005,10,7,7,10,0,19,2,79,127,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,201.0
886,186,3.9,130,30,25,1830,4,58,20,7,3,194,17,62,119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,10000.0
887,195,4.3,120,103,97,2008,3,3,5,5,1,16,2,119,187,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,51.0
892,113,3.2,177,111,14,1958,7,14,3,0,3,66,35,81,132,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,5001.0
893,195,5.0,269,8,4,2011,3,3,5,5,0,13,19,120,140,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,51.0
895,154,3.3,312,56,55,1988,4,5,21,9,3,36,2,90,157,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1001.0
896,50,4.3,186,122,118,1999,4,11,5,2,1,25,26,63,110,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1001.0
897,4,3.5,66,171,168,1996,7,21,4,2,0,28,2,42,86,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,501.0
898,116,3.9,268,122,118,2010,3,28,5,6,0,14,26,32,62,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,201.0
899,66,4.0,11,164,160,1982,4,3,5,11,2,42,2,116,208,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,10000.0
900,201,3.9,28,70,29,1913,4,58,20,7,3,111,18,107,173,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,10000.0
901,69,3.4,96,128,34,0,3,24,5,12,0,0,36,65,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0
902,239,3.0,228,92,88,1958,3,19,14,7,3,66,32,69,127,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0
904,197,3.9,28,122,29,1913,4,58,20,7,3,111,26,102,172,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10000.0
907,51,4.0,229,53,52,1915,7,27,6,2,0,109,3,74,124,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,501.0
909,103,3.3,220,116,109,1964,3,17,7,5,0,60,37,40,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,501.0
910,193,3.2,109,67,83,2004,3,21,4,5,0,20,32,76,142,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1001.0
911,51,3.4,188,158,148,1999,3,24,5,10,0,25,18,76,142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,201.0
912,195,4.4,181,120,115,1984,3,3,5,0,0,40,17,108,171,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1001.0
913,94,3.3,171,40,23,1912,3,27,6,7,3,112,11,202,306,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10000.0
914,123,3.2,154,122,118,1975,3,3,5,5,3,49,26,91,159,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1001.0
916,233,3.8,205,30,13,1996,4,58,20,7,0,28,17,80,133,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,10000.0
919,122,3.6,38,114,91,1935,7,21,4,8,0,89,6,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1001.0
920,187,2.9,29,176,159,2012,10,58,20,5,3,12,2,49,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,201.0
921,256,2.7,12,158,154,1961,3,58,20,10,0,63,18,49,113,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,201.0
924,69,3.2,207,139,35,0,3,44,21,12,0,0,29,96,161,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1.0
926,176,3.1,246,195,193,1875,3,7,7,7,0,149,22,65,134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5001.0
928,17,4.0,2,176,177,2006,3,58,20,5,3,18,2,59,125,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,501.0
929,7,3.3,199,153,149,1989,3,27,6,2,0,35,27,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,501.0
930,237,4.5,192,85,83,1996,3,5,21,10,0,28,12,87,158,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,51.0
931,28,3.0,141,185,180,1977,10,11,5,8,3,47,7,27,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1001.0
932,108,3.7,304,199,196,1852,4,27,6,11,0,172,17,39,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5001.0
933,24,3.8,121,122,118,2002,3,52,17,9,3,22,26,36,71,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1001.0
934,208,3.9,311,40,41,1968,4,15,2,0,0,56,11,107,173,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,5001.0
935,194,3.2,177,75,14,1958,7,14,3,0,3,66,35,56,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5001.0
936,99,3.3,185,30,28,1976,3,4,22,5,0,48,17,25,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0
938,222,3.1,246,195,193,1875,3,7,7,7,0,149,22,80,155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5001.0
939,177,2.4,89,162,158,2006,3,58,20,13,0,18,2,43,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,501.0
940,171,4.8,145,163,159,2011,3,3,5,10,0,13,2,45,78,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,51.0
941,247,2.9,235,107,111,2015,3,58,20,5,0,9,8,50,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1001.0
942,18,2.9,235,88,111,2015,3,58,20,5,0,9,26,44,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1001.0
943,169,3.7,165,30,162,0,3,0,0,5,0,0,17,100,140,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,501.0
944,107,3.4,23,148,143,1988,3,27,6,8,0,36,17,61,119,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1001.0
945,124,4.1,55,133,129,2007,3,30,24,5,0,17,2,80,142,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1.0
946,191,3.9,172,163,159,2008,4,3,5,5,0,16,2,99,178,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,51.0
947,68,3.6,180,26,175,1851,3,27,6,7,0,173,17,37,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5001.0
948,51,3.9,125,163,159,2011,3,28,5,8,2,13,2,62,113,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,201.0
949,150,3.6,150,143,56,2017,4,58,20,9,3,7,29,86,137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10000.0
950,234,3.9,130,30,25,1830,4,58,20,7,3,194,17,58,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,10000.0
951,193,4.4,112,119,159,2006,4,28,5,8,3,18,32,72,133,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1001.0
952,157,2.6,271,141,137,1984,1,2,24,5,0,40,29,56,91,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,501.0
953,67,3.2,207,7,35,0,3,44,21,12,0,0,29,95,160,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
955,168,3.6,247,19,7,1967,7,14,3,13,0,57,27,61,126,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,501.0
